10959    ;Locatie client                                         ;233      ;CL0027                                                 ;SG Kleinwort Hambros Bank Limited                                                                                                                          ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
11206    ;Locatie client                                         ;4255     ;CL0236                                                 ;SOCIETE GENERALE ITIM/TSO                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11341    ;Locatie client                                         ;4264     ;CL0237                                                 ;SOCIETE GENERALE RESG/GTS/COO/CCU/VDF                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11079    ;Locatie client                                         ;4310     ;CL0238                                                 ;SOCIETE GENERALE HRCO/GBI/EMA                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11210    ;Locatie client                                         ;4340     ;CL0239                                                 ;SOCIETE GENERALE ITIM/CSB/DPE                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11214    ;Locatie client                                         ;4499     ;CL0241                                                 ;SOCIETE GENERALE RESG/GTS/SEC/AST/VDF                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11212    ;Locatie client                                         ;4583     ;CL0242                                                 ;SOCIETE GENERALE ITIM/CSB/ESA                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11216    ;Locatie client                                         ;4624     ;CL0243                                                 ;SOCIETE GENERALE RISQ/CTL                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10985    ;Locatie client                                         ;4679     ;CL0244                                                 ;SOCIETE GENERALE CPLE/KTP                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11218    ;Locatie client                                         ;4762     ;CL0245                                                 ;SOCIETE GENERALE GBSU/EQD/EPB                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11224    ;Locatie client                                         ;5001     ;CL0246                                                 ;SOCIETE GENERALE MARK EQUITY HYBRID TRADING DESK EUROPE                                                                                                    ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11220    ;Locatie client                                         ;5002     ;CL0247                                                 ;SOCIETE GENERALE CPLE/FCC/DIR                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11222    ;Locatie client                                         ;5003     ;CL0248                                                 ;SOCIETE GENERALE GBSU/FTB/LAI                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11226    ;Locatie client                                         ;5004     ;CL0249                                                 ;SOCIETE GENERALE ITIM/CSB/POB                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5145     ;Locatie client                                         ;5132     ;CL0250                                                 ;SOCIETE GENERALE DFIN/DIR                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11095    ;Locatie client                                         ;5431     ;CL0251                                                 ;SOCIETE GENERALE IGAD/BAU                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11093    ;Locatie client                                         ;5474     ;CL0252                                                 ;SOCIETE GENERALE GTPS/COO/DIR/BAU                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11097    ;Locatie client                                         ;5477     ;CL0256                                                 ;SOCIETE GENERALE RESG/BSC/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11312    ;Locatie client                                         ;5478     ;CL0258                                                 ;SOCIETE GENERALE OPER/REG/PJT/BAU                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10962    ;Locatie client                                         ;5479     ;CL0253                                                 ;SOCIETE GENERALE LONDON BRANCH LA/BAU                                                                                                                      ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
10964    ;Locatie client                                         ;5480     ;CL0257                                                 ;SOCIETE GENERALE LONDON BRANCH PA/BAU                                                                                                                      ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
11112    ;Locatie client                                         ;5604     ;CL0259                                                 ;SOCIETE GENERALE RISQ/BAU                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11327    ;Locatie client                                         ;5607     ;CL0260                                                 ;SOCIETE GENERALE KYS                                                                                                                                       ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11232    ;Locatie client                                         ;5689     ;CL0263                                                 ;SGSS/SBO/ESA                                                                                                                                               ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11235    ;Locatie client                                         ;5812     ;CL0265                                                 ;SOCIETE GENERALE HRCO/COO/ABC                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11085    ;Locatie client                                         ;5820     ;CL0266                                                 ;SOCIETE GENERALE RESG/TPS/API (HR)                                                                                                                         ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11236    ;Locatie client                                         ;5821     ;CL0267                                                 ;SOCIETE GENERALE CPLE/CTL/OFS/L2C                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10979    ;Locatie client                                         ;5866     ;CL0268                                                 ;SOCIETE GENERALE CPLE/FCC/AML                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10983    ;Locatie client                                         ;5867     ;CL0269                                                 ;SOCIETE GENERALE CPLE/FCC/KYC                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10987    ;Locatie client                                         ;5868     ;CL0270                                                 ;SOCIETE GENERALE CPLE/COO                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11102    ;Locatie client                                         ;5882     ;CL0271                                                 ;SOCIETE GENERALE CPLE/COO/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10931    ;Locatie client                                         ;5957     ;CL0272                                                 ;SOGECAP ASSU/VIE/DET                                                                                                                                       ;SA SOGECAP                                                                                                                                                 ;MCL0052                                                ;
11294    ;Locatie client                                         ;5958     ;CL0264                                                 ;TRANSACTIS                                                                                                                                                 ;TRANSACTIS                                                                                                                                                 ;MCL0053                                                ;
10991    ;Locatie client                                         ;5960     ;CL0273                                                 ;SOCIETE GENERALE BDDF/OTX/CRC                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11241    ;Locatie client                                         ;5961     ;CL0274                                                 ;SOCIETE GENERALE HRCO/DIR                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11253    ;Locatie client                                         ;5973     ;CL0275                                                 ;SGSC/COO/CAO/RSK                                                                                                                                           ;SOCIETE GENERALE GLOBAL SOLUTIONS CENTRE PVT LTD                                                                                                           ;MCLI0034                                               ;
11240    ;Locatie client                                         ;6016     ;CL0276                                                 ;SOCIETE GENERALE COMM/BUD/FIL                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11297    ;Locatie client                                         ;6041     ;CL0277                                                 ;ASSU/SOGECAP/IT                                                                                                                                            ;SA SOGECAP                                                                                                                                                 ;MCL0052                                                ;
10722    ;Locatie client                                         ;6083     ;CL0278                                                 ;SOCIETE GENERALE HRCO/PRO/ISM/DEF                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11242    ;Locatie client                                         ;6109     ;CL0279                                                 ;SOCIETE GENERALE HRCO                                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11115    ;Locatie client                                         ;6128     ;CL0280                                                 ;SGSC/ALD                                                                                                                                                   ;SOCIETE GENERALE GLOBAL SOLUTIONS CENTRE PVT LTD                                                                                                           ;MCLI0034                                               ;
11318    ;Locatie client                                         ;6129     ;CL0281                                                 ;SOCIETE GENERALE CPLE/DIR/CTA                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11118    ;Locatie client                                         ;6190     ;CL0282                                                 ;SOCIETE GENERALE CPLE/FCC/EMB/TRS                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10851    ;Locatie client                                         ;6192     ;CL0284                                                 ;SOCIETE GENERALE HRCO/SSC/FIL                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10969    ;Locatie client                                         ;6199     ;CL0285                                                 ;SG LUXEMBOURG                                                                                                                                              ;SOCIETE GENERALE LUXEMBOURG                                                                                                                                ;MCL0011                                                ;
11109    ;Locatie client                                         ;6224     ;CL0286                                                 ;SOCIETE GENERALE INNO/BAU                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11316    ;Locatie client                                         ;6247     ;CL0287                                                 ;SOCIETE GENERALE CPLE/LAF                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10917    ;Locatie client                                         ;6250     ;CL0288                                                 ;SOCIETE GENERALE RESG/GTS/PLT/DIR/VDF                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10928    ;Locatie client                                         ;6252     ;CL0289                                                 ;SOCIETE GENERALE BDDF/PAY/OPE/MON/BOM                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10950    ;Locatie client                                         ;6268     ;CL0290                                                 ;SOCIETE GENERALE RESG/BSC/COO                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
11055    ;Locatie client                                         ;6292     ;CL0291                                                 ;Lyxor International Asset Management S.A.S. Deutschland                                                                                                    ;Lyxor International Asset Management S.A.S. Deutschland                                                                                                    ;MCL0054                                                ;
11068    ;Locatie client                                         ;6294     ;CL0292                                                 ;SOCIETE GENERALE HRCO/HRS/SWP                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
