806      ;Locatie client           ;4174     ;FZ0001                                                 ;METAV SA  RO1583522                                                                                                                                        ;Metav SA                                                                                                                                                   ;MFZ0287                                                ;                                                       ;UE                       ;
824      ;Locatie client           ;4192     ;FZ0059                                                 ;KIRAN JUNIOR IMPEX SRL  RO16477570                                                                                                                         ;KIRAN JUNIOR IMPEX SRL                                                                                                                                     ;MFZ0305                                                ;                                                       ;UE                       ;
825      ;Locatie client           ;4193     ;FZ0049                                                 ;EUCOM ROMANIA SRL  RO16481962                                                                                                                              ;EUCOM ROMANIA SRL                                                                                                                                          ;MFZ0306                                                ;                                                       ;UE                       ;
826      ;Locatie client           ;4194     ;FZ0753                                                 ;GAPA STUDIO IMPEX SRL  RO16539797                                                                                                                          ;GAPA STUDIO IMPEX SRL                                                                                                                                      ;MFZ0307                                                ;                                                       ;UE                       ;
827      ;Locatie client           ;4195     ;FZ0099                                                 ;JONES LANG LASALLE SERVICES SR  RO16563710                                                                                                                 ;JONES LANG LASALLE SERVICES SR                                                                                                                             ;MFZ0308                                                ;SECTOR 4, BUCURESTI                                    ;UE                       ;
828      ;Locatie client           ;4196     ;FZ0044                                                 ;STYLE BAR CONSULTING  RO16563868                                                                                                                           ;STYLE BAR CONSULTING                                                                                                                                       ;MFZ0309                                                ;                                                       ;UE                       ;
829      ;Locatie client           ;4197     ;FZ0192                                                 ;ASOCIATIA HR MANAGEMENT CLUB  RO16614074                                                                                                                   ;ASOCIATIA HR MANAGEMENT CLUB                                                                                                                               ;MFZ0310                                                ;----                                                   ;UE                       ;
830      ;Locatie client           ;4198     ;FZ0787                                                 ;HITMAN INTERNATIONAL SRL  RO16634578                                                                                                                       ;HITMAN INTERNATIONAL SRL                                                                                                                                   ;MFZ0311                                                ;----                                                   ;RO                       ;
831      ;Locatie client           ;4199     ;FZ0138                                                 ;ROLINK PLUS SRL 404  RO16650905                                                                                                                            ;ROLINK PLUS SRL 404                                                                                                                                        ;MFZ0312                                                ;SECTOR 5, BUCURESTI                                    ;UE                       ;
832      ;Locatie client           ;4200     ;FZ0534                                                 ;SWISS SOLUTIONS S.R.L.  RO16690284                                                                                                                         ;SWISS SOLUTIONS S.R.L.                                                                                                                                     ;MFZ0313                                                ;                                                       ;UE                       ;
833      ;Locatie client           ;4201     ;FZ0709                                                 ;D&M PERFECT REAL ESTATE SA  RO16692846                                                                                                                     ;D&M PERFECT REAL ESTATE SA                                                                                                                                 ;MFZ0314                                                ;                                                       ;UE                       ;
834      ;Locatie client           ;4202     ;FZ0759                                                 ;LEROY MERLIN ROMANIA SRL  RO16702141                                                                                                                       ;LEROY MERLIN ROMANIA SRL                                                                                                                                   ;MFZ0315                                                ;                                                       ;UE                       ;
835      ;Locatie client           ;4203     ;FZ0095                                                 ;RESTAURANTE TRATTORIA IL CALCI  RO16792110                                                                                                                 ;RESTAURANTE TRATTORIA IL CALCI                                                                                                                             ;MFZ0316                                                ;SECTOR 1, BUCURESTI                                    ;UE                       ;
836      ;Locatie client           ;4204     ;FZ0525                                                 ;IST ULTRA SRL  RO16813298                                                                                                                                  ;IST ULTRA SRL                                                                                                                                              ;MFZ0317                                                ;                                                       ;UE                       ;
837      ;Locatie client           ;4205     ;FZ0383                                                 ;ACCENTURE CE BV AMSTERDAM OLANDA - SUC BUCURESTI  RO16833660                                                                                               ;ACCENTURE CE BV AMSTERDAM OLANDA - SUC BUCURESTI                                                                                                           ;MFZ0318                                                ;----                                                   ;UE                       ;
838      ;Locatie client           ;4206     ;FZ0711                                                 ;GETAX SA  RO1683432                                                                                                                                        ;GETAX SA                                                                                                                                                   ;MFZ0319                                                ;                                                       ;UE                       ;
839      ;Locatie client           ;4207     ;FZ0768                                                 ;CRINALEX - SIA SRL  RO16854972                                                                                                                             ;CRINALEX - SIA SRL                                                                                                                                         ;MFZ0320                                                ;                                                       ;UE                       ;
840      ;Locatie client           ;4208     ;FZ0179                                                 ;EURONET GRUP SRL  RO16856906                                                                                                                               ;EURONET GRUP SRL                                                                                                                                           ;MFZ0321                                                ;BUCURESTI                                              ;UE                       ;
841      ;Locatie client           ;4209     ;FZ0084                                                 ;SUPER COPY INTERNATIONAL SRL  RO16929323                                                                                                                   ;SUPER COPY INTERNATIONAL SRL                                                                                                                               ;MFZ0322                                                ;SECTOR 1, BUCURESTI                                    ;UE                       ;
842      ;Locatie client           ;4210     ;FZ0350                                                 ;TWINS CAFE SRL  RO16975150                                                                                                                                 ;TWINS CAFE SRL                                                                                                                                             ;MFZ0323                                                ;                                                       ;UE                       ;
860      ;Locatie client           ;4228     ;FZ0748                                                 ;TRY STAR MANAGEMENT  RO17553765                                                                                                                            ;TRY STAR MANAGEMENT                                                                                                                                        ;MFZ0341                                                ;                                                       ;UE                       ;
861      ;Locatie client           ;4229     ;FZ0229                                                 ;EJOBS GROUP SA  RO17562631                                                                                                                                 ;EJOBS GROUP SA                                                                                                                                             ;MFZ0342                                                ;PARTER, SECTOR 2                                       ;UE                       ;
862      ;Locatie client           ;4230     ;FZ0704                                                 ;INTERNET CORP SRL  RO17562895                                                                                                                              ;INTERNET CORP SRL                                                                                                                                          ;MFZ0343                                                ;                                                       ;UE                       ;
863      ;Locatie client           ;4231     ;FZ0276                                                 ;EVOLUTION PREST SYSTEMS SRL  RO17563840                                                                                                                    ;EVOLUTION PREST SYSTEMS SRL                                                                                                                                ;MFZ0344                                                ;                                                       ;UE                       ;
864      ;Locatie client           ;4232     ;FZ0369                                                 ;PC GARAGE  RO17612390                                                                                                                                      ;PC GARAGE                                                                                                                                                  ;MFZ0345                                                ;                                                       ;UE                       ;
865      ;Locatie client           ;4233     ;FZ0110                                                 ;BIGPRINT GROUP SRL  RO17615949                                                                                                                             ;BIGPRINT GROUP SRL                                                                                                                                         ;MFZ0346                                                ;SECTOR 1, BUCURESTI                                    ;UE                       ;
866      ;Locatie client           ;4234     ;FZ0173                                                 ;GO PRINT MEDIA SRL  RO17645222                                                                                                                             ;GO PRINT MEDIA SRL                                                                                                                                         ;MFZ0347                                                ;BUCURESTI                                              ;UE                       ;
867      ;Locatie client           ;4235     ;FZ0155                                                 ;ADEVAR DIVIN SRL  RO17753267                                                                                                                               ;ADEVAR DIVIN SRL                                                                                                                                           ;MFZ0348                                                ;BRASOV                                                 ;UE                       ;
868      ;Locatie client           ;4236     ;FZ0139                                                 ;HORNBACH CENTRALA SRL  RO17777320                                                                                                                          ;HORNBACH CENTRALA SRL                                                                                                                                      ;MFZ0349                                                ;COMUNA DOMNESTI, JUDET ILFOV                           ;UE                       ;
869      ;Locatie client           ;4237     ;FZ0203                                                 ;CBS FORTE CONSULTING SRL  RO17799752                                                                                                                       ;CBS FORTE CONSULTING SRL                                                                                                                                   ;MFZ0350                                                ;                                                       ;UE                       ;
870      ;Locatie client           ;4238     ;FZ0739                                                 ;INFINITY TROPHY TRADING  RO17810524                                                                                                                        ;INFINITY TROPHY TRADING                                                                                                                                    ;MFZ0351                                                ;                                                       ;UE                       ;
871      ;Locatie client           ;4239     ;FZ0132                                                 ;E-BRAND DEVELOPMENT SRL  RO17829365                                                                                                                        ;E-BRAND DEVELOPMENT SRL                                                                                                                                    ;MFZ0352                                                ;MAGURELE, JUDET ILFOV                                  ;UE                       ;
872      ;Locatie client           ;4240     ;FZ0096                                                 ;IMOPOST DEVELOPMENTS  RO17832131                                                                                                                           ;IMOPOST DEVELOPMENTS                                                                                                                                       ;MFZ0353                                                ;SECTOR 1, BUCURESTI                                    ;UE                       ;
873      ;Locatie client           ;4241     ;FZ0046                                                 ;GOURMET GROUP SRL  RO18002039                                                                                                                              ;GOURMET GROUP SRL                                                                                                                                          ;MFZ0354                                                ;                                                       ;UE                       ;
874      ;Locatie client           ;4242     ;FZ0589                                                 ;KALIMERA BUSINESS SRL  RO18005949                                                                                                                          ;KALIMERA BUSINESS SRL                                                                                                                                      ;MFZ0355                                                ;                                                       ;UE                       ;
875      ;Locatie client           ;4243     ;FZ0280                                                 ;MAPAMOND ADVERTISING SRL  RO18082356                                                                                                                       ;MAPAMOND ADVERTISING SRL                                                                                                                                   ;MFZ0356                                                ;                                                       ;UE                       ;
876      ;Locatie client           ;4244     ;FZ0583                                                 ;HOW TO WEB MEDIA SRL  RO18122850                                                                                                                           ;HOW TO WEB MEDIA SRL                                                                                                                                       ;MFZ0357                                                ;                                                       ;RO                       ;
877      ;Locatie client           ;4245     ;FZ0363                                                 ;CLAX TELECOM SRL  RO18139142                                                                                                                               ;CLAX TELECOM SRL                                                                                                                                           ;MFZ0358                                                ;                                                       ;UE                       ;
878      ;Locatie client           ;4246     ;FZ0488                                                 ;BRAND EMOTION S.R.L.  RO18154487                                                                                                                           ;BRAND EMOTION S.R.L.                                                                                                                                       ;MFZ0359                                                ;                                                       ;UE                       ;
896      ;Locatie client           ;4264     ;FZ0122                                                 ;WEST GATE SRL  RO18821734                                                                                                                                  ;WEST GATE SRL                                                                                                                                              ;MFZ0378                                                ;SECTOR 6, BUCURESTI                                    ;UE                       ;
897      ;Locatie client           ;4265     ;FZ0561                                                 ;ANDY'S PIZZA SRL  RO18873261                                                                                                                               ;ANDY'S PIZZA SRL                                                                                                                                           ;MFZ0379                                                ;                                                       ;UE                       ;
898      ;Locatie client           ;4266     ;FZ0336                                                 ;JUMBO EC RS RL  RO18921652                                                                                                                                 ;JUMBO EC RS RL                                                                                                                                             ;MFZ0380                                                ;                                                       ;UE                       ;
899      ;Locatie client           ;4267     ;FZ0154                                                 ;SIB ADVERTISING SRL  RO18928723                                                                                                                            ;SIB ADVERTISING SRL                                                                                                                                        ;MFZ0381                                                ;                                                       ;UE                       ;
900      ;Locatie client           ;4268     ;FZ0323                                                 ;MAP TRAVEL SERVICE (RON)  RO18981832                                                                                                                       ;MAP TRAVEL SERVICE                                                                                                                                         ;MFZ0382                                                ;----                                                   ;UE                       ;
901      ;Locatie client           ;4269     ;FZ0349                                                 ;HR MODELS SRL  RO19061777                                                                                                                                  ;HR MODELS SRL                                                                                                                                              ;MFZ0383                                                ;----                                                   ;UE                       ;
902      ;Locatie client           ;4270     ;FZ0205                                                 ;FRANDI TIME SRL  RO19073240                                                                                                                                ;FRANDI TIME SRL                                                                                                                                            ;MFZ0384                                                ;                                                       ;UE                       ;
903      ;Locatie client           ;4271     ;FZ0182                                                 ;PROTEM SSM CONSULTING SRL  RO19091719                                                                                                                      ;PROTEM SSM CONSULTING SRL                                                                                                                                  ;MFZ0385                                                ;SECTOR 5, BUCURESTI                                    ;UE                       ;
904      ;Locatie client           ;4272     ;FZ0304                                                 ;EUROPEAN-NEWS GRUP SRL  RO19114960                                                                                                                         ;EUROPEAN-NEWS GRUP SRL                                                                                                                                     ;MFZ0386                                                ;                                                       ;UE                       ;
905      ;Locatie client           ;4273     ;FZ0600                                                 ;CINEMA CITY ROMANIA SRL  RO19123195                                                                                                                        ;CINEMA CITY ROMANIA SRL                                                                                                                                    ;MFZ0387                                                ;                                                       ;UE                       ;
906      ;Locatie client           ;4274     ;FZ0078                                                 ;CONTACT CONSULTING SERVICES SR  RO19136594                                                                                                                 ;CONTACT CONSULTING SERVICES SR                                                                                                                             ;MFZ0388                                                ;SECTOR 6, BUCURESTI                                    ;UE                       ;
907      ;Locatie client           ;4275     ;FZ0382                                                 ;MULTIPROTCONS SRL  RO19157082                                                                                                                              ;MULTIPROTCONS SRL                                                                                                                                          ;MFZ0389                                                ;                                                       ;UE                       ;
908      ;Locatie client           ;4276     ;FZ0246                                                 ;MIRION PRESS SRL  RO19217257                                                                                                                               ;MIRION PRESS SRL                                                                                                                                           ;MFZ0390                                                ;BUCURESTI                                              ;UE                       ;
909      ;Locatie client           ;4277     ;FZ0277                                                 ;SAMSON INVESTITII SRL  RO19307074                                                                                                                          ;SAMSON INVESTITII SRL                                                                                                                                      ;MFZ0391                                                ;                                                       ;UE                       ;
910      ;Locatie client           ;4278     ;FZ0642                                                 ;KIKA MOBILIER SRL  RO19706741                                                                                                                              ;KIKA MOBILIER SRL                                                                                                                                          ;MFZ0392                                                ;                                                       ;UE                       ;
911      ;Locatie client           ;4279     ;FZ0542                                                 ;SACU DESIGN SRL  RO19737853                                                                                                                                ;SACU DESIGN SRL                                                                                                                                            ;MFZ0393                                                ;                                                       ;UE                       ;
912      ;Locatie client           ;4280     ;FZ0238                                                 ;BNP LAZAR I TAMARA ELENA  RO20179807                                                                                                                       ;BNP LAZAR I TAMARA ELENA                                                                                                                                   ;MFZ0394                                                ;                                                       ;UE                       ;
913      ;Locatie client           ;4281     ;FZ0198                                                 ;EURO BEST TEAM  RO21030918                                                                                                                                 ;EURO BEST TEAM                                                                                                                                             ;MFZ0396                                                ;                                                       ;UE                       ;
914      ;Locatie client           ;4282     ;FZ0333                                                 ;GRANO & PARTNERS SRL  RO21053130                                                                                                                           ;GRANO & PARTNERS SRL                                                                                                                                       ;MFZ0397                                                ;                                                       ;UE                       ;
932      ;Locatie client           ;4300     ;FZ0242                                                 ;PORSCHE INTER AUTO ROMANIA SRL  RO22188461                                                                                                                 ;PORSCHE INTER AUTO ROMANIA SRL                                                                                                                             ;MFZ0415                                                ;                                                       ;UE                       ;
933      ;Locatie client           ;4301     ;FZ0324                                                 ;CITY CAFETERIA SRL  RO22223917                                                                                                                             ;CITY CAFETERIA SRL                                                                                                                                         ;MFZ0416                                                ;                                                       ;UE                       ;
934      ;Locatie client           ;4302     ;FZ0755                                                 ;ASCENTIX DATA SRL  RO22300378                                                                                                                              ;ASCENTIX DATA SRL                                                                                                                                          ;MFZ0417                                                ;                                                       ;UE                       ;
935      ;Locatie client           ;4303     ;FZ0392                                                 ;CHILLI IDEAS SRL  RO22418870                                                                                                                               ;CHILLI IDEAS SRL                                                                                                                                           ;MFZ0418                                                ;                                                       ;UE                       ;
936      ;Locatie client           ;4304     ;FZ0651                                                 ;INTELLIGENT SOLUTIONS SERVICES SRLK  RO22608352                                                                                                            ;Intelligent Solutions Services SRL                                                                                                                         ;MFZ0419                                                ;                                                       ;UE                       ;
937      ;Locatie client           ;4305     ;FZ0178                                                 ;CND REAL PROJECT SRL  RO22630848                                                                                                                           ;CND REAL PROJECT SRL                                                                                                                                       ;MFZ0420                                                ;BUCURESTI                                              ;UE                       ;
938      ;Locatie client           ;4306     ;FZ0228                                                 ;DMG TEXTILE GRUP SRL  RO22801719                                                                                                                           ;DMG TEXTILE GRUP SRL                                                                                                                                       ;MFZ0421                                                ;SECTOR 2, BUCURESTI                                    ;UE                       ;
939      ;Locatie client           ;4307     ;FZ0047                                                 ;DAPCOM MANAGEMENT  RO22807614                                                                                                                              ;DAPCOM MANAGEMENT                                                                                                                                          ;MFZ0422                                                ;BUCURESTI                                              ;UE                       ;
940      ;Locatie client           ;4308     ;FZ0358                                                 ;CAPGEMINI SERVICES ROMANIA SRL  RO22850860                                                                                                                 ;CAPGEMINI SERVICES ROMANIA SRL                                                                                                                             ;MFZ0423                                                ;                                                       ;UE                       ;
941      ;Locatie client           ;4309     ;FZ0199                                                 ;DELOITTE TAX SRL  RO22915705                                                                                                                               ;DELOITTE TAX SRL                                                                                                                                           ;MFZ0424                                                ;BUCURESTI                                              ;UE                       ;
942      ;Locatie client           ;4310     ;FZ0730                                                 ;LECHPOL ELECTRONIC SRL  RO22976532                                                                                                                         ;LECHPOL ELECTRONIC SRL                                                                                                                                     ;MFZ0425                                                ;                                                       ;UE                       ;
943      ;Locatie client           ;4311     ;FZ0003                                                 ;PROLOGUE ADVERTISING SRL  RO23047479                                                                                                                       ;PROLOGUE ADVERTISING SRL                                                                                                                                   ;MFZ0426                                                ;                                                       ;UE                       ;
944      ;Locatie client           ;4312     ;FZ0165                                                 ;ETIS DESIGN SRL  RO23090908                                                                                                                                ;ETIS DESIGN SRL                                                                                                                                            ;MFZ0427                                                ;BUCURESTI                                              ;UE                       ;
945      ;Locatie client           ;4313     ;FZ0652                                                 ;IDEA CITY SRL  RO23175958                                                                                                                                  ;IDEA CITY SRL                                                                                                                                              ;MFZ0428                                                ;                                                       ;UE                       ;
946      ;Locatie client           ;4314     ;FZ0634                                                 ;INTERTOY ZONE SRL  RO23225576                                                                                                                              ;INTERTOY ZONE SRL                                                                                                                                          ;MFZ0429                                                ;                                                       ;UE                       ;
947      ;Locatie client           ;4315     ;FZ0005                                                 ;DAMART DESIGN CONSTRUCT 404  RO23331143                                                                                                                    ;Damart Design Construct 404                                                                                                                                ;MFZ0430                                                ;                                                       ;UE                       ;
948      ;Locatie client           ;4316     ;FZ0727                                                 ;STAND FOR DEVELOPMENT&TRAINING SRL  RO23369121                                                                                                             ;STAND FOR DEVELOPMENT&TRAINING SRL                                                                                                                         ;MFZ0431                                                ;                                                       ;UE                       ;
949      ;Locatie client           ;4317     ;FZ0074                                                 ;CABINET DE AVOCAT "ROSU EUSEBI  RO23539102                                                                                                                 ;CABINET DE AVOCAT "ROSU EUSEBI                                                                                                                             ;MFZ0432                                                ;ET.6, SECTOR 1, BUCURESTI                              ;UE                       ;
950      ;Locatie client           ;4318     ;FZ0066                                                 ;LONDON VISION SRL  RO23562571                                                                                                                              ;LONDON VISION SRL                                                                                                                                          ;MFZ0433                                                ;                                                       ;UE                       ;
968      ;Locatie client           ;4336     ;FZ0530                                                 ;BRUNO BAR  RO24501300                                                                                                                                      ;BRUNO BAR                                                                                                                                                  ;MFZ0451                                                ;                                                       ;UE                       ;
969      ;Locatie client           ;4337     ;FZ0563                                                 ;THE PUB EXPERT SRL  RO24541828                                                                                                                             ;THE PUB EXPERT SRL                                                                                                                                         ;MFZ0452                                                ;                                                       ;UE                       ;
970      ;Locatie client           ;4338     ;FZ0735                                                 ;SAGITTA SRL  RO24703180                                                                                                                                    ;SAGITTA SRL                                                                                                                                                ;MFZ0453                                                ;                                                       ;UE                       ;
971      ;Locatie client           ;4339     ;FZ0435                                                 ;IRISH PUB CONCEPT SRL  RO24721179                                                                                                                          ;IRISH PUB CONCEPT SRL                                                                                                                                      ;MFZ0454                                                ;                                                       ;UE                       ;
972      ;Locatie client           ;4340     ;FZ0395                                                 ;CALL CENTER EXPERTISE  RO24733351                                                                                                                          ;CALL CENTER EXPERTISE                                                                                                                                      ;MFZ0455                                                ;                                                       ;UE                       ;
